Date,AAPL,MSFT,GOOGL,AMZN,TSLA,NVDA,BRK.B,UNH,JNJ,V,PG,JPM,XOM,BAC,PFE,HD,MA,KO,DIS,NFLX
1/4/22,0.000680882,0.001161649,0.001203654,-0.000139932,0.002094836,0.002792764,-0.000105597,0.000564643,-0.000120454,-0.001053145,0.000127437,-0.000475143,9.75189204661025e-05,-2.79E-05,0.001730366,0.000997853,-0.001099785,-8.23E-05,-0.00158676,0.000365548
2/3/22,0.000813988,0.000786975,0.000890325,-0.000586561,0.002296937,0.003108746,-0.000168902,0.000916424,-0.000253244,-0.000586665,0.00041709,-0.001087359,0.000640442,-0.000199254,0.001591682,0.000619757,-0.000449761,0.000232936,-0.001632583,-0.000742055
3/7/22,0.001130727,0.000719968,0.00063933,-0.000186693,0.002983711,0.00298666,0.000116599,0.000834759,-2.53E-05,-0.001118407,0.000318821,-0.001434494,0.000966648,-0.000762271,0.001140652,0.000650054,-0.00115363,0.00025047,-0.001866684,-0.000934845
4/5/22,0.001005811,0.000681945,0.00056026,-2.25E-05,0.002940798,0.002742665,0.0002912,0.000865789,-7.48E-05,-0.000331996,0.000107923,-0.00130641,0.001164033,-0.000836179,0.001195322,-0.000315696,-0.000497885,0.000230954,-0.001522818,-0.001115454
5/5/22,0.001079673,0.000864223,0.000307782,-0.000752881,0.002902051,0.00257459,-0.00014079,0.000510638,5.69791856403739e-06,-0.000444965,0.000339743,-0.001348412,0.001194427,-0.000882281,0.000687675,-0.000282318,-0.000156455,0.000454088,-0.001660891,-0.002415277
6/6/22,0.000952381,0.000697421,0.000266972,-0.000175664,0.002736539,0.002106704,-0.00022825,0.000606283,4.25760191894798e-05,-0.000302899,1.50232512213427e-05,-0.001314038,0.001572488,-0.001170505,0.001124222,0.000277118,6.6766257299848e-05,0.000190775,-0.001616869,-0.001869423
7/7/22,0.000880649,0.000752251,0.000641009,-0.000510456,0.002816142,0.001335915,-0.000141403,0.001064252,0.000268769,-0.000174944,0.00035349,-0.001054506,0.001230263,-0.000841537,0.001419895,0.000182487,1.56590121921833e-05,0.000643181,-0.001633844,-0.001926806
8/5/22,0.001156803,0.000727527,0.000177226,0.000385921,0.002554048,0.001503005,7.54042633909664e-06,0.001237688,6.17903099459938e-05,-6.72E-05,0.000246235,-0.00111909,0.001431647,-0.000637813,0.000657777,0.000200932,0.000248622,0.000552209,-0.001567441,-0.001415599
9/6/22,0.001053643,0.000492178,4.81314283737998e-06,0.000349542,0.002971354,0.00057205,-7.26E-05,0.001128909,-0.000127217,0.000153428,9.31022029918603e-06,-0.001113289,0.001908783,-0.000693583,0.00023928,0.000251928,0.000554816,0.000466101,-0.001170344,-0.00142296
10/5/22,0.001042857,0.000363024,-0.000181483,0.000262092,0.001942116,0.000549962,0.000141242,0.001463086,0.000284731,-0.000103833,-5.76E-05,-0.001283776,0.001998181,-0.000935307,0.000479466,0.000218223,0.000219738,0.000427962,-0.001406662,-0.001717988
11/3/22,0.001127344,-0.000183235,-0.000631958,-0.000347733,0.000641327,0.000573533,0.000135928,0.001161667,0.000368838,0.000640745,6.00734446302031e-06,-0.000673263,0.00206825,-0.00074794,0.000653118,-2.05E-05,0.000792556,0.000460936,-0.000998128,-0.000646768
12/5/22,0.000600147,9.80973575337028e-05,-0.000301443,-0.000920864,-0.000194312,-0.000230007,0.000427101,0.000989101,0.000614561,0.000893709,0.000272797,-0.000564245,0.001917927,-0.000846116,9.71152014943485e-05,-0.000279368,0.001002077,0.00086958,-0.000969206,-0.000206506
1/5/23,1.04802589607556e-05,1.14416367819861e-06,-0.000448514,-0.000637854,-0.002055103,0.000115474,0.000413052,0.000498458,0.000476194,0.000756554,0.00016134,-0.000199583,0.002039326,-0.000736988,0.000128236,-1.73E-05,0.000812367,0.00053681,-0.000919916,0.000423136
2/6/23,0.000177592,0.000198451,-0.000574791,-0.000206889,-0.000352816,0.000691191,0.000116985,0.000395071,0.000146545,0.000393454,-0.000145905,0.000234622,0.001521117,-0.000552183,-0.000285805,-4.18E-05,0.000251441,0.000332044,-0.000667203,0.000801738
3/8/23,0.000268789,0.000101331,-0.00071416,-0.000877887,-0.000486481,0.001452826,-1.71E-05,0.000108107,-0.000273605,0.000858861,-0.000177165,0.000552679,0.001223306,-0.000356226,-0.000394721,-8.41E-05,0.000805084,0.00017114,-0.00091294,0.000557414
4/6/23,0.000341033,0.000315682,-0.000362335,-0.000956173,-0.00124158,0.001558915,-0.000105804,0.000179418,-0.000139768,0.000380654,0.000159645,0.000337217,0.001864245,-0.000880841,-0.000530616,0.000317126,0.000433602,0.000257224,-0.00059341,0.000901512
5/8/23,0.000274394,0.000182094,-0.000508142,-0.000584478,-0.001741098,0.001895352,0.00023233,8.76095520837311e-05,-0.000356325,0.000529692,5.29885475428541e-06,0.00092819,0.001663544,-0.000566207,-0.000788983,-7.80E-05,0.000396225,1.14037863955973e-05,-0.000169723,0.002288913
6/7/23,0.000454571,0.000294065,-0.000278452,-0.000689138,-0.000334802,0.002447047,0.00035249,7.17576947209601e-05,-0.00040934,0.000125855,-3.45E-05,0.000748989,0.001323875,-0.000280861,-0.001141159,-9.36E-05,1.63100909768913e-05,-0.000129109,-0.000656102,0.002518026
7/10/23,0.000316127,7.8856570567995e-05,-0.000826993,-0.000413525,8.52299228519586e-05,0.003164829,0.000391312,-0.000620559,-0.000623249,0.000230325,-0.000148244,0.000794495,0.000858933,-0.000488787,-0.001743492,1.57649322565987e-05,0.000270128,-0.000463393,-0.000816216,0.002832026
8/8/23,-7.77E-05,0.000141314,9.1373307200102e-05,-0.000230552,-0.000179419,0.003300434,0.000471895,-0.000486108,-0.000175374,8.23202590129473e-05,7.4196973998173e-05,0.000952293,0.000589471,-0.000472699,-0.001408233,0.000115982,1.62931447378308e-05,-0.000402558,-0.000925268,0.002530963
9/7/23,-0.000235938,0.000132939,0.000101731,-0.000434959,-0.000618419,0.003983867,0.000632669,-0.000548158,-0.000312532,0.000404741,0.000173572,0.000779233,0.000721615,-0.000613003,-0.001310454,0.000235989,0.000440366,-0.000482062,-0.001637936,0.002223394
10/6/23,-4.07E-05,8.80349188403998e-05,0.000332048,-0.000582951,4.37228494288745e-05,0.003942834,0.00042689,-0.000333416,-0.000463964,0.000425738,8.88450548925071e-05,0.000972912,0.000383835,-0.000665932,-0.001286235,-0.000115073,0.000538688,-0.000549234,-0.001060068,0.001322367
11/6/23,-3.72E-05,0.000767205,0.000596148,0.000539453,-0.00056929,0.003297352,0.000380247,-0.000407501,-0.000780471,0.000268869,0.000143043,0.000407336,-1.88E-05,-0.000625071,-0.001718491,-7.85E-05,0.000164632,-0.000459279,-0.001047131,0.001018622
12/6/23,0.00028043,0.00059479,0.000137384,0.000894952,0.000531064,0.002875176,0.000128368,-0.000115092,-0.000718119,0.000218798,-0.00031997,0.000574041,-0.000148939,-0.000315033,-0.00231894,-0.000125874,1.02457567163715e-05,-0.000524825,-0.000590555,0.000684915
